wav_id,wav_path,speaker,book,speaker_int
250-140277-0009,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/250/140277/250-140277-0009.wav,250,140277,25
460-172359-0046,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/460/172359/460-172359-0046.wav,460,172359,44
229-130880-0055,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/229/130880/229-130880-0055.wav,229,130880,22
3259-158083-0092,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3259/158083/3259-158083-0092.wav,3259,158083,117
60-121082-0084,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/60/121082/60-121082-0084.wav,60,121082,6
8838-298546-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8838/298546/8838-298546-0028.wav,8838,298546,249
8468-295198-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8468/295198/8468-295198-0012.wav,8468,295198,241
1355-39947-0059,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1355/39947/1355-39947-0059.wav,1355,39947,68
3879-173592-0038,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3879/173592/3879-173592-0038.wav,3879,173592,130
4018-103416-0014,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4018/103416/4018-103416-0014.wav,4018,103416,135
5322-7680-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5322/7680/5322-7680-0028.wav,5322,7680,163
426-122819-0023,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/426/122819/426-122819-0023.wav,426,122819,39
87-121553-0050,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/87/121553/87-121553-0050.wav,87,121553,9
4267-72637-0008,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4267/72637/4267-72637-0008.wav,4267,72637,142
8108-274318-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8108/274318/8108-274318-0012.wav,8108,274318,232
328-129766-0036,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/328/129766/328-129766-0036.wav,328,129766,33
4362-15663-0002,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4362/15663/4362-15663-0002.wav,4362,15663,145
4362-15663-0100,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4362/15663/4362-15663-0100.wav,4362,15663,145
2518-154826-0019,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2518/154826/2518-154826-0019.wav,2518,154826,100
19-227-0007,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/19/227/19-227-0007.wav,19,227,0
322-124146-0033,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/322/124146/322-124146-0033.wav,322,124146,32
2002-139469-0084,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2002/139469/2002-139469-0084.wav,2002,139469,87
8051-119902-0002,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8051/119902/8051-119902-0002.wav,8051,119902,227
831-130746-0041,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/831/130746/831-130746-0041.wav,831,130746,51
3214-167606-0025,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3214/167606/3214-167606-0025.wav,3214,167606,113
2518-154826-0047,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2518/154826/2518-154826-0047.wav,2518,154826,100
7059-77897-0010,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7059/77897/7059-77897-0010.wav,7059,77897,203
196-122159-0022,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/196/122159/196-122159-0022.wav,196,122159,16
7511-102419-0055,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7511/102419/7511-102419-0055.wav,7511,102419,219
3486-166424-0041,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3486/166424/3486-166424-0041.wav,3486,166424,121
7302-86815-0016,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7302/86815/7302-86815-0016.wav,7302,86815,213
5463-39173-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5463/39173/5463-39173-0015.wav,5463,39173,168
8095-274346-0051,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8095/274346/8095-274346-0051.wav,8095,274346,230
696-92939-0007,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/696/92939/696-92939-0007.wav,696,92939,49
150-132655-0007,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/150/132655/150-132655-0007.wav,150,132655,14
78-368-0001,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/78/368/78-368-0001.wav,78,368,7
2836-5354-0045,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2836/5354/2836-5354-0045.wav,2836,5354,104
7367-86737-0053,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7367/86737/7367-86737-0053.wav,7367,86737,215
5322-7680-0022,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5322/7680/5322-7680-0022.wav,5322,7680,163
7367-86737-0096,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7367/86737/7367-86737-0096.wav,7367,86737,215
7511-102420-0020,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7511/102420/7511-102420-0020.wav,7511,102420,219
7113-86041-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7113/86041/7113-86041-0026.wav,7113,86041,206
4362-15663-0000,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4362/15663/4362-15663-0000.wav,4362,15663,145
40-121026-0024,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/40/121026/40-121026-0024.wav,40,121026,5
4859-22176-0000,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4859/22176/4859-22176-0000.wav,4859,22176,156
233-155990-0039,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/233/155990/233-155990-0039.wav,233,155990,23
3723-171115-0046,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3723/171115/3723-171115-0046.wav,3723,171115,126
6064-56168-0027,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6064/56168/6064-56168-0027.wav,6064,56168,182
78-369-0016,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/78/369/78-369-0016.wav,78,369,7
1737-142396-0018,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1737/142396/1737-142396-0018.wav,1737,142396,78
5688-41232-0009,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5688/41232/5688-41232-0009.wav,5688,41232,173
2893-139310-0039,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2893/139310/2893-139310-0039.wav,2893,139310,106
374-180299-0017,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/374/180299/374-180299-0017.wav,374,180299,35
2817-142380-0042,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2817/142380/2817-142380-0042.wav,2817,142380,103
211-122442-0001,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/211/122442/211-122442-0001.wav,211,122442,20
8123-275193-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8123/275193/8123-275193-0006.wav,8123,275193,233
87-121553-0018,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/87/121553/87-121553-0018.wav,87,121553,9
4137-11701-0039,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4137/11701/4137-11701-0039.wav,4137,11701,138
1235-135884-0031,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1235/135884/1235-135884-0031.wav,1235,135884,64
8468-286673-0016,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8468/286673/8468-286673-0016.wav,8468,286673,241
481-123720-0022,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/481/123720/481-123720-0022.wav,481,123720,45
8108-274318-0039,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8108/274318/8108-274318-0039.wav,8108,274318,232
3168-173564-0039,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3168/173564/3168-173564-0039.wav,3168,173564,112
6848-76049-0003,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6848/76049/6848-76049-0003.wav,6848,76049,200
328-129766-0037,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/328/129766/328-129766-0037.wav,328,129766,33
1737-142396-0004,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1737/142396/1737-142396-0004.wav,1737,142396,78
481-123720-0080,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/481/123720/481-123720-0080.wav,481,123720,45
1081-125237-0049,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1081/125237/1081-125237-0049.wav,1081,125237,59
4051-11218-0045,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4051/11218/4051-11218-0045.wav,4051,11218,136
7780-274562-0031,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7780/274562/7780-274562-0031.wav,7780,274562,222
322-124146-0004,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/322/124146/322-124146-0004.wav,322,124146,32
1502-122619-0068,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1502/122619/1502-122619-0068.wav,1502,122619,72
2952-408-0016,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2952/408/2952-408-0016.wav,2952,408,109
322-124147-0035,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/322/124147/322-124147-0035.wav,322,124147,32
302-123504-0000,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/302/123504/302-123504-0000.wav,302,123504,29
1841-179183-0037,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1841/179183/1841-179183-0037.wav,1841,179183,80
1116-132851-0022,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1116/132851/1116-132851-0022.wav,1116,132851,62
8098-275181-0030,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8098/275181/8098-275181-0030.wav,8098,275181,231
6925-80680-0001,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6925/80680/6925-80680-0001.wav,6925,80680,202
6848-76049-0017,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6848/76049/6848-76049-0017.wav,6848,76049,200
911-128684-0000,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/911/128684/911-128684-0000.wav,911,128684,55
1246-124548-0013,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1246/124548/1246-124548-0013.wav,1246,124548,65
8609-262281-0005,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8609/262281/8609-262281-0005.wav,8609,262281,243
4195-17507-0009,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4195/17507/4195-17507-0009.wav,4195,17507,140
5339-14134-0009,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5339/14134/5339-14134-0009.wav,5339,14134,164
3374-298032-0016,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3374/298032/3374-298032-0016.wav,3374,298032,118
3664-178355-0031,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3664/178355/3664-178355-0031.wav,3664,178355,124
322-124146-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/322/124146/322-124146-0012.wav,322,124146,32
3214-167607-0013,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3214/167607/3214-167607-0013.wav,3214,167607,113
4160-14187-0011,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4160/14187/4160-14187-0011.wav,4160,14187,139
8609-283227-0061,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8609/283227/8609-283227-0061.wav,8609,283227,243
7517-100442-0020,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7517/100442/7517-100442-0020.wav,7517,100442,220
5393-19218-0038,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5393/19218/5393-19218-0038.wav,5393,19218,166
5393-19219-0055,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5393/19219/5393-19219-0055.wav,5393,19219,166
1723-141149-0043,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1723/141149/1723-141149-0043.wav,1723,141149,77
4297-13009-0031,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4297/13009/4297-13009-0031.wav,4297,13009,143
8468-286673-0021,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8468/286673/8468-286673-0021.wav,8468,286673,241
4214-7146-0000,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4214/7146/4214-7146-0000.wav,4214,7146,141
1992-141719-0042,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1992/141719/1992-141719-0042.wav,1992,141719,86
3259-158083-0068,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3259/158083/3259-158083-0068.wav,3259,158083,117
39-121914-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/39/121914/39-121914-0029.wav,39,121914,4
5688-15787-0025,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5688/15787/5688-15787-0025.wav,5688,15787,173
254-145458-0000,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/254/145458/254-145458-0000.wav,254,145458,26
3436-172171-0009,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3436/172171/3436-172171-0009.wav,3436,172171,119
2289-152258-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2289/152258/2289-152258-0029.wav,2289,152258,94
1867-154075-0019,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1867/154075/1867-154075-0019.wav,1867,154075,81
7447-91187-0022,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7447/91187/7447-91187-0022.wav,7447,91187,217
6529-62554-0010,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6529/62554/6529-62554-0010.wav,6529,62554,195
5678-43301-0001,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5678/43301/5678-43301-0001.wav,5678,43301,172
254-12312-0003,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/254/12312/254-12312-0003.wav,254,12312,26
7367-86737-0068,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7367/86737/7367-86737-0068.wav,7367,86737,215
7178-34644-0007,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7178/34644/7178-34644-0007.wav,7178,34644,208
7517-100437-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7517/100437/7517-100437-0006.wav,7517,100437,220
5049-25947-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5049/25947/5049-25947-0006.wav,5049,25947,159
3982-182255-0025,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0025.wav,3982,182255,132
7113-86041-0043,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7113/86041/7113-86041-0043.wav,7113,86041,206
229-130880-0092,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/229/130880/229-130880-0092.wav,229,130880,22
5049-25947-0069,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5049/25947/5049-25947-0069.wav,5049,25947,159
6078-54007-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6078/54007/6078-54007-0012.wav,6078,54007,183
911-128684-0017,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/911/128684/911-128684-0017.wav,911,128684,55
6880-216547-0109,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6880/216547/6880-216547-0109.wav,6880,216547,201
405-130895-0035,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/405/130895/405-130895-0035.wav,405,130895,37
3168-173565-0005,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3168/173565/3168-173565-0005.wav,3168,173565,112
2910-131096-0076,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2910/131096/2910-131096-0076.wav,2910,131096,107
83-9960-0016,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/83/9960/83-9960-0016.wav,83,9960,8
8014-112602-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8014/112602/8014-112602-0015.wav,8014,112602,226
5808-48608-0010,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5808/48608/5808-48608-0010.wav,5808,48608,178
6367-65536-0054,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6367/65536/6367-65536-0054.wav,6367,65536,189
2911-7601-0045,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2911/7601/2911-7601-0045.wav,2911,7601,108
1235-135883-0033,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1235/135883/1235-135883-0033.wav,1235,135883,64
3259-158083-0057,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3259/158083/3259-158083-0057.wav,3259,158083,117
2764-36617-0030,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2764/36617/2764-36617-0030.wav,2764,36617,102
3982-182255-0037,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3982/182255/3982-182255-0037.wav,3982,182255,132
39-121916-0017,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/39/121916/39-121916-0017.wav,39,121916,4
19-198-0016,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/19/198/19-198-0016.wav,19,198,0
6147-34605-0019,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6147/34605/6147-34605-0019.wav,6147,34605,185
7113-86041-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7113/86041/7113-86041-0015.wav,7113,86041,206
7635-105661-0016,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7635/105661/7635-105661-0016.wav,7635,105661,221
3723-171115-0039,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3723/171115/3723-171115-0039.wav,3723,171115,126
6529-62554-0034,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6529/62554/6529-62554-0034.wav,6529,62554,195
4297-13006-0009,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4297/13006/4297-13006-0009.wav,4297,13006,143
87-121553-0056,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/87/121553/87-121553-0056.wav,87,121553,9
5561-41615-0047,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5561/41615/5561-41615-0047.wav,5561,41615,170
4853-27670-0033,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4853/27670/4853-27670-0033.wav,4853,27670,155
7302-86815-0075,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7302/86815/7302-86815-0075.wav,7302,86815,213
2436-2476-0011,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2436/2476/2436-2476-0011.wav,2436,2476,98
2952-408-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2952/408/2952-408-0015.wav,2952,408,109
2002-139469-0090,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2002/139469/2002-139469-0090.wav,2002,139469,87
3857-182315-0010,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3857/182315/3857-182315-0010.wav,3857,182315,129
5049-25947-0102,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5049/25947/5049-25947-0102.wav,5049,25947,159
8088-284756-0115,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8088/284756/8088-284756-0115.wav,8088,284756,229
8975-270782-0056,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8975/270782/8975-270782-0056.wav,8975,270782,250
2002-139469-0024,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2002/139469/2002-139469-0024.wav,2002,139469,87
5390-30102-0017,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5390/30102/5390-30102-0017.wav,5390,30102,165
587-54108-0051,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/587/54108/587-54108-0051.wav,587,54108,46
60-121082-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/60/121082/60-121082-0012.wav,60,121082,6
4340-15220-0030,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4340/15220/4340-15220-0030.wav,4340,15220,144
6880-216547-0045,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6880/216547/6880-216547-0045.wav,6880,216547,201
8051-118101-0024,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8051/118101/8051-118101-0024.wav,8051,118101,227
8629-261140-0019,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8629/261140/8629-261140-0019.wav,8629,261140,244
3699-175950-0007,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3699/175950/3699-175950-0007.wav,3699,175950,125
1034-121119-0033,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1034/121119/1034-121119-0033.wav,1034,121119,56
248-130652-0018,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/248/130652/248-130652-0018.wav,248,130652,24
2952-408-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2952/408/2952-408-0028.wav,2952,408,109
5049-25947-0111,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5049/25947/5049-25947-0111.wav,5049,25947,159
403-128339-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/403/128339/403-128339-0026.wav,403,128339,36
